model_name;c_index;ibs;auc;time;repeat_i;repeat_seed;fold_i;fold_seed;params;ds_name;outer_seed
deephit;0.9045756746186938;0.0834190926357326;0.9326298445027784;1.0228426456451416;4;454049;3;464954;"{""n_hid_layers"": 4, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.0005881136802644838, ""batch_size"": 256, ""norm"": true, ""alpha"": 0.9713027045723344, ""sigma"": 0.1, ""dropout"": 0.0}";pbc;42
deephit;0.911991199119912;0.2098420392904483;0.9615309262002192;0.9866275787353516;5;900305;0;472341;"{""n_hid_layers"": 3, ""hidden_dim"": 512, ""activation"": ""ReLU"", ""lr"": 0.001176235958789514, ""batch_size"": 32, ""norm"": false, ""alpha"": 0.0024075934989710376, ""sigma"": 0.1, ""dropout"": 0.0}";pbc;42
deephit;0.9644036697247708;0.1192504640328344;0.9794276894894612;0.6632206439971924;5;900305;1;238277;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""ReLU"", ""lr"": 0.00016773556968931964, ""batch_size"": 64, ""norm"": true, ""dropout"": 0.010792071015760941, ""alpha"": 0.023368738700842, ""sigma"": 0.1}";pbc;42
deephit;0.9380006966213864;0.1553196376133076;0.9210651407846056;0.1938133239746093;5;900305;2;96612;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.003885214217389554, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.024414813105041146, ""alpha"": 0.035580660731066284, ""sigma"": 0.1}";pbc;42
deephit;0.9652417099480624;0.0797027437099119;0.988248415269582;1.6717643737792969;5;900305;3;581524;"{""n_hid_layers"": 4, ""hidden_dim"": 128, ""activation"": ""SiLU"", ""lr"": 0.0003577250121714579, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.022964445190551862, ""alpha"": 0.007178293561818641, ""sigma"": 2.0}";pbc;42
deephit;0.9708002883922134;0.1842420254648825;0.99264294035072;1.1203246116638184;6;90121;0;931020;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.00015064056354467784, ""batch_size"": 32, ""norm"": false, ""alpha"": 0.07171442635277728, ""sigma"": 0.01, ""dropout"": 0.0}";pbc;42
deephit;0.9577303884234576;0.0761518029540571;0.983813208102236;0.4076046943664551;6;90121;1;66918;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""ReLU"", ""lr"": 0.002167146596140463, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.029122036328331845, ""alpha"": 0.005942952915242517, ""sigma"": 0.5}";pbc;42
deephit;0.9591758870660052;0.090170084424596;0.9545927994444672;0.6481397151947021;6;90121;2;899983;"{""n_hid_layers"": 4, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.0007527146795405633, ""batch_size"": 64, ""norm"": true, ""dropout"": 0.09687583099523443, ""alpha"": 0.08827461152128474, ""sigma"": 1.0}";pbc;42
deephit;0.966053748231966;0.0391473401581607;0.9884227163137368;1.0919406414031982;6;90121;3;867834;"{""n_hid_layers"": 4, ""hidden_dim"": 512, ""activation"": ""Tanh"", ""lr"": 0.00028641167633423865, ""batch_size"": 32, ""norm"": false, ""alpha"": 0.01810269087925521, ""sigma"": 0.1, ""dropout"": 0.0}";pbc;42
deephit;0.9770070148090412;0.065181969079484;0.992276261316106;2.887444496154785;7;731243;0;290204;"{""n_hid_layers"": 2, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.0002705226197462535, ""batch_size"": 64, ""norm"": true, ""dropout"": 0.10386072978905786, ""alpha"": 0.0728791861727275, ""sigma"": 0.5}";pbc;42
deephit;0.9534717251252685;0.1749690267731287;0.963488737562535;1.2888495922088623;7;731243;1;662348;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""SiLU"", ""lr"": 0.00014850312388508402, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.05739245566974795, ""alpha"": 0.11040730273279037, ""sigma"": 0.01}";pbc;42
deephit;0.9642729546266524;0.0617935252752002;0.986060183730273;1.0847208499908447;7;731243;2;173256;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""SiLU"", ""lr"": 0.0004920489810495427, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.18830780578239473, ""alpha"": 0.023088601761222974, ""sigma"": 0.1}";pbc;42
deepsurv;0.7097048397598206;0.1520231046592743;0.7485293993537151;0.921180248260498;0;93587;0;552053;"{""n_hid_layers"": 1, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.001726180619372252, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.0}";rotterdam;42
deephit;0.9597765363128492;0.0635467873382571;0.9776872511625776;2.920651912689209;7;731243;3;794912;"{""n_hid_layers"": 3, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.0005414244568977436, ""batch_size"": 64, ""norm"": true, ""dropout"": 0.1493248064347729, ""alpha"": 0.011108955488775905, ""sigma"": 1.0}";pbc;42
deepsurv;0.6966969708033639;0.1536023292750799;0.7968760623503541;0.3772878646850586;0;93587;1;1023014;"{""n_hid_layers"": 3, ""hidden_dim"": 64, ""activation"": ""ReLU"", ""lr"": 0.0020515346258352415, ""batch_size"": 256, ""norm"": true, ""dropout"": 0.0}";rotterdam;42
deephit;0.9561664190193164;0.0840257321830966;0.9691299328162224;0.2235991954803466;8;211256;0;734551;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""ReLU"", ""lr"": 0.00261796550852692, ""batch_size"": 256, ""norm"": true, ""alpha"": 0.07463533070887034, ""sigma"": 0.5, ""dropout"": 0.0}";pbc;42
deephit;0.946236559139785;0.2166331007636062;0.9765845076488432;1.0261013507843018;8;211256;1;371748;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.0001284128154651522, ""batch_size"": 256, ""norm"": false, ""alpha"": 0.07384715115962157, ""sigma"": 0.01, ""dropout"": 0.0}";pbc;42
deepsurv;0.7109868302363341;0.1426527510641678;0.7571529368322412;0.834312915802002;0;93587;2;771492;"{""n_hid_layers"": 2, ""hidden_dim"": 128, ""activation"": ""SiLU"", ""lr"": 0.0006812289036884331, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.023505286609650074}";rotterdam;42
deephit;0.9702315325248072;0.0545278394210107;0.9867863362659236;0.3570225238800049;8;211256;2;71220;"{""n_hid_layers"": 4, ""hidden_dim"": 512, ""activation"": ""Tanh"", ""lr"": 0.0017308218568214341, ""batch_size"": 128, ""norm"": false, ""alpha"": 0.020905201101717806, ""sigma"": 0.1, ""dropout"": 0.0}";pbc;42
deepsurv;0.7090775979202988;0.1504633872022428;0.7549208646303526;0.7198944091796875;0;93587;3;798113;"{""n_hid_layers"": 1, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.004436805801857422, ""batch_size"": 128, ""norm"": false, ""dropout"": 0.023302622221818056}";rotterdam;42
deephit;0.9407796101949024;0.1882205118183958;0.9714852648891056;0.3518221378326416;8;211256;3;1017850;"{""n_hid_layers"": 3, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.00012999613821352906, ""batch_size"": 64, ""norm"": false, ""alpha"": 0.2838376852678296, ""sigma"": 0.01, ""dropout"": 0.0}";pbc;42
deephit;0.9172315376382448;0.2356656552784672;0.9369381557923327;0.1241106986999511;9;98753;0;467337;"{""n_hid_layers"": 1, ""hidden_dim"": 512, ""activation"": ""Tanh"", ""lr"": 0.0002878872312901701, ""batch_size"": 256, ""norm"": false, ""alpha"": 0.19022508376082417, ""sigma"": 0.01, ""dropout"": 0.0}";pbc;42
deepsurv;0.7285692721069952;0.1449811805384778;0.77003399036072;1.7064599990844729;1;811551;0;752329;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""ReLU"", ""lr"": 0.00022383937097032806, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.012117523554712193}";rotterdam;42
deepsurv;0.6702998051076969;0.156991727942363;0.6650942022118567;0.3411910533905029;1;811551;1;824248;"{""n_hid_layers"": 2, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.0009992314789315925, ""batch_size"": 256, ""norm"": true, ""dropout"": 0.013886484186990681}";rotterdam;42
deephit;0.9480225988700564;0.1310885170860342;0.9867564483822184;0.6868467330932617;9;98753;1;936505;"{""n_hid_layers"": 2, ""hidden_dim"": 256, ""activation"": ""SiLU"", ""lr"": 0.0001454664188268114, ""batch_size"": 32, ""norm"": false, ""alpha"": 0.002024131951810431, ""sigma"": 0.1, ""dropout"": 0.0}";pbc;42
deepsurv;0.6955565656441567;0.145896710028169;0.749147459235902;1.203871726989746;1;811551;2;538157;"{""n_hid_layers"": 3, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.0006195529751973534, ""batch_size"": 128, ""norm"": false, ""dropout"": 0.16590070136145355}";rotterdam;42
deephit;0.9744072261949568;0.0996870785386638;0.9894257325140756;1.9291729927062988;9;98753;2;710849;"{""n_hid_layers"": 4, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.00014802655799096427, ""batch_size"": 64, ""norm"": true, ""dropout"": 0.13482505962102032, ""alpha"": 0.01583044520080249, ""sigma"": 0.1}";pbc;42
deephit;0.9547813194959228;0.1136798782197491;0.9708779972201824;2.415013313293457;9;98753;3;816194;"{""n_hid_layers"": 2, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.00020784837425784206, ""batch_size"": 128, ""norm"": true, ""alpha"": 0.030316130305690695, ""sigma"": 0.1, ""dropout"": 0.0}";pbc;42
deepsurv;0.7126026785444844;0.1524398295855988;0.7553734953105308;4.207008600234985;1;811551;3;134337;"{""n_hid_layers"": 2, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.00020439049953847456, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.7334042348643257;0.1424119362432217;0.7909204056073939;1.0163581371307373;2;686368;0;880539;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""ReLU"", ""lr"": 0.004977017183732785, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.04938942732139942}";rotterdam;42
deepsurv;0.7102186573584112;0.156518641594554;0.7263671526927137;2.540167808532715;2;686368;1;472264;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""ReLU"", ""lr"": 0.000588971150955763, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.10246158854822493}";rotterdam;42
deepsurv;0.7084498234255444;0.1490588993166265;0.7481251285188201;0.3658971786499023;2;686368;2;524657;"{""n_hid_layers"": 3, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.00218367533011847, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.03129997053107691}";rotterdam;42
deepsurv;0.671586944916885;0.1515658990192212;0.7159433230841188;0.6053414344787598;2;686368;3;388810;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.00025867100261750433, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.6986013090234783;0.1513234696229567;0.7328361832280262;3.1322686672210693;3;460197;0;191417;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.00020574129551255107, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.01708364531114219}";rotterdam;42
deepsurv;0.7027732135913806;0.148908649852111;0.7486906902525378;1.2710914611816406;3;460197;1;971783;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""ReLU"", ""lr"": 0.0004620954734658207, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.07629962309309568}";rotterdam;42
deepsurv;0.703651287857345;0.1559177861069316;0.7334701404243426;2.559786796569824;3;460197;2;819533;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.004975630106257682, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.039780291376390574}";rotterdam;42
deepsurv;0.7242574196486823;0.142919585855955;0.7968866683468974;2.7801408767700195;3;460197;3;675141;"{""n_hid_layers"": 1, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.00017060208877107597, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.7151238671805588;0.1559994669475216;0.7642573390439126;2.781569004058838;4;454049;0;421962;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""SiLU"", ""lr"": 0.004139271683211053, ""batch_size"": 128, ""norm"": false, ""dropout"": 0.07645277057554584}";rotterdam;42
deepsurv;0.6982739268921584;0.1531027981111457;0.7174608263286792;0.321162462234497;4;454049;1;862728;"{""n_hid_layers"": 4, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.0023088989630776964, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.7081076374853077;0.1474289877835686;0.7294263787327501;2.007803440093994;4;454049;2;571924;"{""n_hid_layers"": 1, ""hidden_dim"": 64, ""activation"": ""ReLU"", ""lr"": 0.0003939127655065744, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.016074408052461495}";rotterdam;42
deepsurv;0.7156903560758192;0.1419694521469761;0.7553213965347904;1.3264188766479492;4;454049;3;464954;"{""n_hid_layers"": 4, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.00044905387893819055, ""batch_size"": 64, ""norm"": false, ""dropout"": 0.108257165935102}";rotterdam;42
deepsurv;0.7012126313164375;0.1509571278761796;0.7374003926634335;2.0356154441833496;5;900305;0;472341;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""SiLU"", ""lr"": 0.001417536963224768, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.06806120796098777}";rotterdam;42
deepsurv;0.706626487687578;0.1452972227521493;0.7483209082790437;0.2743105888366699;5;900305;1;238277;"{""n_hid_layers"": 1, ""hidden_dim"": 512, ""activation"": ""Tanh"", ""lr"": 0.004373348657850556, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.14386414875267695}";rotterdam;42
deepsurv;0.7226511154308988;0.1480120607422004;0.7607762444621777;2.0968260765075684;5;900305;2;96612;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""SiLU"", ""lr"": 0.0007504458903350336, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.02290856239415817}";rotterdam;42
deepsurv;0.6991440004358697;0.1547101600864846;0.6525491429368928;0.8627669811248779;5;900305;3;581524;"{""n_hid_layers"": 3, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.0026234209558616394, ""batch_size"": 128, ""norm"": false, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.7005815789141334;0.1477882954468009;0.7213969990377433;0.9497127532958984;6;90121;0;931020;"{""n_hid_layers"": 2, ""hidden_dim"": 128, ""activation"": ""ReLU"", ""lr"": 0.00033977280920517516, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.011825929015976414}";rotterdam;42
deepsurv;0.7102987517404793;0.1476925327467213;0.808894629918386;1.6331334114074707;6;90121;1;66918;"{""n_hid_layers"": 3, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.00033998696950671, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.7027765745209174;0.1527404942828724;0.7166259171755678;0.946641445159912;6;90121;2;899983;"{""n_hid_layers"": 3, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.0008075490918597368, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.720805296288257;0.1443151935713916;0.7621175816713791;0.2103219032287597;6;90121;3;867834;"{""n_hid_layers"": 1, ""hidden_dim"": 512, ""activation"": ""SiLU"", ""lr"": 0.004133741232409456, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.061557938384104074}";rotterdam;42
deepsurv;0.705972218813655;0.1489526847169424;0.7959659070406025;0.7068445682525635;7;731243;0;290204;"{""n_hid_layers"": 2, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.00012269872144612747, ""batch_size"": 256, ""norm"": true, ""dropout"": 0.07592942613972256}";rotterdam;42
deepsurv;0.6979867009181528;0.1509054467926935;0.6924936638054313;1.186725616455078;7;731243;1;662348;"{""n_hid_layers"": 1, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.0007281848973019747, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.060024722084522114}";rotterdam;42
deepsurv;0.7109392011225897;0.1495378640555437;0.7537605830461845;1.0344951152801514;7;731243;2;173256;"{""n_hid_layers"": 1, ""hidden_dim"": 256, ""activation"": ""ReLU"", ""lr"": 0.00032780846510092545, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.7129168192340394;0.1532194541908923;0.7289399711736622;2.4631803035736084;7;731243;3;794912;"{""n_hid_layers"": 4, ""hidden_dim"": 64, ""activation"": ""Tanh"", ""lr"": 0.00011980714819218288, ""batch_size"": 256, ""norm"": false, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.685920424016241;0.1563406950159541;0.6817834459633226;0.7214949131011963;8;211256;0;734551;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""SiLU"", ""lr"": 0.0019779954038046735, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.058465145668450076}";rotterdam;42
deepsurv;0.6904094702589181;0.1521384703447549;0.7282292077334669;0.8672816753387451;8;211256;1;371748;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""ReLU"", ""lr"": 0.00047643403832549764, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.06746589414377134}";rotterdam;42
deepsurv;0.6989325040973646;0.1437558388918611;0.748189180510004;0.8285098075866699;8;211256;2;71220;"{""n_hid_layers"": 3, ""hidden_dim"": 256, ""activation"": ""Tanh"", ""lr"": 0.0007431768363995218, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.7222459801573725;0.1548826268194894;0.7880505488678438;1.7757089138031006;8;211256;3;1017850;"{""n_hid_layers"": 1, ""hidden_dim"": 64, ""activation"": ""SiLU"", ""lr"": 0.0020219749982964682, ""batch_size"": 32, ""norm"": true, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.7123204865181711;0.1501363027285585;0.785757291798892;0.6216967105865479;9;98753;0;467337;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.0017550534249455001, ""batch_size"": 128, ""norm"": true, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.7010698167165751;0.1522310778014832;0.7711122197006381;0.995758295059204;9;98753;1;936505;"{""n_hid_layers"": 2, ""hidden_dim"": 256, ""activation"": ""ReLU"", ""lr"": 0.0004204024258419883, ""batch_size"": 64, ""norm"": true, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.6940322610131688;0.1493310901805332;0.7379949034064117;1.3565962314605713;9;98753;2;710849;"{""n_hid_layers"": 3, ""hidden_dim"": 128, ""activation"": ""Tanh"", ""lr"": 0.000458406286750672, ""batch_size"": 32, ""norm"": false, ""dropout"": 0.0}";rotterdam;42
deepsurv;0.6938505168103287;0.1527497841232991;0.7107065698619078;0.9316470623016356;9;98753;3;816194;"{""n_hid_layers"": 2, ""hidden_dim"": 512, ""activation"": ""Tanh"", ""lr"": 0.0022986670576317257, ""batch_size"": 128, ""norm"": false, ""dropout"": 0.053572936506982236}";rotterdam;42
gbm_km;0.6997335358942824;0.1517307435477644;0.7426776731209739;0.3735227584838867;0;93587;0;552053;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.00896741947730349, ""max_depth"": 8, ""min_child_weight"": 3.4848967177732417, ""subsample"": 0.6095237416095893, ""colsample_bytree"": 0.8524780588816574, ""l2_reg"": 0.29062693227264735, ""l1_reg"": 0.05290046249422878, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 3.4225673987796084, ""n_neighbours"": 70, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.6912872564411503;0.1663006524035391;0.7662903992645491;0.0635538101196289;0;93587;1;1023014;"{""early_stopping_rounds"": 10, ""learning_rate"": 0.07410196591555379, ""max_depth"": 6, ""min_child_weight"": 0.13718653928609745, ""subsample"": 0.8109153139137327, ""colsample_bytree"": 0.9878533257464893, ""l2_reg"": 1.3211241342348776, ""l1_reg"": 0.2287054623863257, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 9.92159028657378, ""n_neighbours"": 100, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.7152637374258929;0.1437798142659405;0.7640934330611108;0.5651390552520752;0;93587;2;771492;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.005910424786875108, ""max_depth"": 3, ""min_child_weight"": 0.15278371211143596, ""subsample"": 0.8187031325484775, ""colsample_bytree"": 0.8777904463869532, ""l2_reg"": 0.00938680671711953, ""l1_reg"": 0.000150692114741541, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 1.5822651572178876, ""n_neighbours"": 70, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.6849829690340433;0.1539376770006393;0.7136044840224021;0.6587715148925781;0;93587;3;798113;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.00977962639095616, ""max_depth"": 4, ""min_child_weight"": 0.6622888064350845, ""subsample"": 0.998177582330654, ""colsample_bytree"": 0.8916849623990363, ""l2_reg"": 0.00347081167213516, ""l1_reg"": 0.07013769479381617, ""aft_loss_distribution"": ""extreme"", ""aft_loss_distribution_scale"": 1.783502616079389, ""n_neighbours"": 70, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.7015517918062978;0.1566259652112867;0.7595142215201532;0.0684547424316406;1;811551;0;752329;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.16951454201571906, ""max_depth"": 5, ""min_child_weight"": 0.9888610777650096, ""subsample"": 0.7315631337424854, ""colsample_bytree"": 0.82888528258842, ""l2_reg"": 3.1331939227780548, ""l1_reg"": 0.034982421397745656, ""aft_loss_distribution"": ""extreme"", ""aft_loss_distribution_scale"": 4.638301927933836, ""n_neighbours"": 90, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.6853754840669215;0.1613117629040453;0.6472976880443277;0.5061159133911133;1;811551;1;824248;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.013971357571461014, ""max_depth"": 4, ""min_child_weight"": 0.13712938990853316, ""subsample"": 0.8659233085201256, ""colsample_bytree"": 0.6503032722614822, ""l2_reg"": 0.00016636000651570489, ""l1_reg"": 7.447160401397068, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 3.974246077717656, ""n_neighbours"": 100, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.6927617596835419;0.1439216639288837;0.7437509328866995;0.0696330070495605;1;811551;2;538157;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.07949648616795423, ""max_depth"": 6, ""min_child_weight"": 4.631445808105389, ""subsample"": 0.7128641556341565, ""colsample_bytree"": 0.6394292763284698, ""l2_reg"": 0.0002086021576979405, ""l1_reg"": 0.024722917131486288, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 3.1630610998816833, ""n_neighbours"": 100, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.6970371845709078;0.1573297537908939;0.73539815243515;0.5557432174682617;1;811551;3;134337;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.0038729400279265904, ""max_depth"": 4, ""min_child_weight"": 0.471647017481419, ""subsample"": 0.7778393238245631, ""colsample_bytree"": 0.5746586481284282, ""l2_reg"": 0.0012965946388373752, ""l1_reg"": 6.349364134148514, ""aft_loss_distribution"": ""logistic"", ""aft_loss_distribution_scale"": 2.5375117816712693, ""n_neighbours"": 90, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.7209243636888024;0.1435674317176044;0.771363461562599;0.1958634853363037;2;686368;0;880539;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.017239861926719995, ""max_depth"": 3, ""min_child_weight"": 0.17492314148278928, ""subsample"": 0.872129700794169, ""colsample_bytree"": 0.7531032171579536, ""l2_reg"": 2.3842780424791354, ""l1_reg"": 0.0014684464066597037, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 1.229776718040577, ""n_neighbours"": 70, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.6956930751282671;0.1582052656482803;0.7250049123409653;0.2780230045318603;2;686368;1;472264;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.010521954213590147, ""max_depth"": 2, ""min_child_weight"": 0.5245949848821885, ""subsample"": 0.6416082617207303, ""colsample_bytree"": 0.6140156673801904, ""l2_reg"": 0.14025720455467555, ""l1_reg"": 0.07596916608421728, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 0.8583967900130669, ""n_neighbours"": 60, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.7094123994506573;0.1488808515951417;0.7575082173241958;0.039027452468872;2;686368;2;524657;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.1850995333305549, ""max_depth"": 6, ""min_child_weight"": 14.116503253596631, ""subsample"": 0.9005287626588383, ""colsample_bytree"": 0.9990644628117493, ""l2_reg"": 0.00013018819018468237, ""l1_reg"": 0.02530019470327307, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 1.8199426874415372, ""n_neighbours"": 70, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.6776638402999342;0.15582076579535;0.7095568925286022;0.3851544857025146;2;686368;3;388810;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.009770899138428308, ""max_depth"": 5, ""min_child_weight"": 0.5474868062245168, ""subsample"": 0.508036379937408, ""colsample_bytree"": 0.8320003649761774, ""l2_reg"": 3.4099007926170932, ""l1_reg"": 0.010270092097761432, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 2.6244620958959826, ""n_neighbours"": 90, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.6981133226382984;0.1526104414629609;0.7269069151143748;0.063871145248413;3;460197;0;191417;"{""early_stopping_rounds"": 25, ""learning_rate"": 0.11655154515902431, ""max_depth"": 2, ""min_child_weight"": 0.2196879850690668, ""subsample"": 0.9849683949177971, ""colsample_bytree"": 0.5284395723825637, ""l2_reg"": 0.008048604139256382, ""l1_reg"": 0.00017292801854310372, ""aft_loss_distribution"": ""extreme"", ""aft_loss_distribution_scale"": 3.4014099101568314, ""n_neighbours"": 70, ""num_boost_round"": 1000}";rotterdam;42
gbm_km;0.6752041341076424;0.1637949076677456;0.6901317123239225;0.3993263244628906;3;460197;1;971783;"{""early_stopping_rounds"": 50, ""learning_rate"": 0.011425010310191016, ""max_depth"": 5, ""min_child_weight"": 0.678345515751673, ""subsample"": 0.6547256002857084, ""colsample_bytree"": 0.7961359358229848, ""l2_reg"": 1.3510738758091563, ""l1_reg"": 0.0001989408927993789, ""aft_loss_distribution"": ""normal"", ""aft_loss_distribution_scale"": 5.432875030140446, ""n_neighbours"": 20, ""num_boost_round"": 1000}";rotterdam;42
